distortion,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32
0,0.147514806769948,5.18919233388162,6.74419436024115,4.23153192710842,6.76677468290437,-15.0820216011667,NA,-3.11440854445891,31.7650192532724,1.48039104916241,-6.13279731732443,-23.7873498604949,-1.29249357648361,11.2490648973566,17.9242789655621,1.06873360290919,11.3468595239252,3.62607393190505,-7.62541050713951,NA,-8.11216605860218,5.28590028959285,-14.0323775027505,4.79592089196034,-8.22519537050353,-10.0665405325818,-2.00221577587095,11.7652465430659,-16.1166932168137,-3.45681134191781,-3.72183263057737
0,24.9177679440295,-5.5057292964177,10.1174089160963,7.65878746830711,4.90532301741231,-6.91010403440309,NA,-3.88516975728017,13.4091309441731,2.09448223073342,8.49741545097493,-26.1048472136094,-0.487555688050492,-6.66175718679274,19.947743806423,6.33375777166781,-1.16898036141207,9.32141739811975,8.20623487832771,NA,-3.59854561840428,1.5684492373727,-8.13765406291917,2.42656705382687,1.2812586877516,8.65282331009197,4.97070234293578,-3.6200946897534,-5.43413871911966,8.26493317327979,8.22409742444927
0,-8.55861100028891,1.24398239302332,9.74514138834869,1.74493124639153,0.311682569613922,5.87467967874623,12.7037784147945,21.6475063757349,6.56918415618772,-0.351825578895443,-1.08347555999448,-18.6421617963965,2.36265053950562,9.15137353873949,18.4568502177585,-0.55629794736376,-1.22015033790196,NA,6.64443163988103,NA,-5.83860687620513,-12.6324752415226,2.02948276138893,1.59190145734246,-6.4658861360557,29.5146537436163,2.64093476804328,-2.47902684811366,-1.03270338319255,8.63900499215079,-1.66430505146447
0,NA,3.54395042270957,-7.18096366224405,-0.874828141076122,0.249596678963456,9.84692975799679,-25.8957946359864,7.95303495267373,1.87378932816461,2.87748234029627,-1.06073812265767,-1.81226910744577,3.38803397901958,2.57219890058107,16.5681508564397,4.83280836796277,-0.157988181420336,NA,-7.00785267398108,5.10567494814936,-1.51310566797659,-9.21476444477135,-0.47182923454028,7.09994282038195,9.19808266198272,-0.923020763520519,-5.08716097937233,10.7947270583921,0.0800974743576575,-12.5668348012041,-8.71988481457291
0,-33.0005362679445,-2.80820886665099,10.1968577877343,0.714956937024354,-3.97074385805611,-9.23469962835219,-4.10175040157185,18.1817286037909,-5.26482801982604,1.22179413755377,5.99934292839322,21.759251701713,-5.05764296393787,13.461383037645,13.2458481618288,-2.08811537797941,3.75524752639593,NA,5.41338512080756,NA,-11.4526988183323,NA,16.6400134494327,-4.52325378923202,-7.94844971349509,-2.42766798394459,1.74360160338846,-1.00090077193869,-2.89836769240991,3.73473791830948,23.4719758631378
0,-28.228760566953,5.93107953047993,4.08919423894079,12.4766291315859,3.83058004630712,8.79888253038882,NA,15.8934474076718,-2.03559722307411,6.28603660670709,-0.0669522169944372,3.85379691945761,5.06998023107725,10.3682819227094,23.4584633616265,-4.56410380978998,-2.63905865887375,NA,4.09732919850637,NA,-6.59250571756473,NA,NA,-9.55577208836058,2.21956776587663,-12.9742686912113,-7.66186544072313,-0.404155864994337,-5.01167453581942,-3.52437060896159,18.2922738751493
0,-10.9661243551644,-1.21373303591143,-0.888766316036339,1.98231482487708,0.654549640086657,10.2756334352806,NA,9.49785135880911,3.62118910171094,12.2141767086552,-6.81226797797151,20.4034854868177,-4.71529726713769,14.972823720654,19.6832407608663,3.84475784314542,9.75351835802944,-11.1180920273806,-2.33825202713855,3.38055421144455,0.996347445657449,-0.20732989033349,NA,-4.30835900169451,-0.678839375537905,-8.42319649405033,2.44716701490981,-3.11360598729478,-5.73105947000369,-3.2812413358583,25.573517820917
0,5.59572568802714,-4.41509042401268,-0.585079281083466,6.32459137674041,0.0126274487630269,-11.5110805863286,NA,-1.43148609191343,-1.58908413684023,12.4969184673264,2.97124586132682,12.7363005612167,-0.753021003772687,2.391359574091,8.03037565190081,5.89465923828344,5.73350196013628,NA,3.99951789520047,5.50941028320867,-12.7102369688712,NA,19.7457460250399,8.75481441199391,4.37421191556329,-4.10459096978944,1.63291383764211,10.8624251750261,-9.69863988381876,2.84266097698455,11.0755950409917
0,-28.7874139081137,19.4673341390556,11.1527530663349,6.54150477132008,-8.91981476905066,2.25801225270841,22.6119362360796,9.04730443414591,-7.6979604913373,33.375920840758,5.84157160457706,-5.29163563251052,-0.282150410614349,-3.99438998654124,8.47240547994342,-5.81982669339205,NA,NA,0.252328585990696,-5.26718056904626,-1.12317254118186,NA,-1.64790168155699,-3.29738758851384,-2.13645536601928,-4.47502239767708,0.678177303468743,7.63409180387263,-5.77262156175601,2.75759832945424,-6.67855544606174
0,-0.0669360910520567,16.7923789856345,1.40325817144431,7.40667398977657,3.87748957250051,0.742190820427084,NA,-2.08632334430644,7.76822076588955,-3.87996511015361,10.7586173811657,31.9509878726174,2.57206267790487,-0.102442162978534,8.91588477937806,18.4578461195615,NA,NA,-2.91627507504912,2.04808368310275,-14.3227475091369,NA,-0.331510095210668,-1.8433595540765,-1.86126195537881,4.16832752311744,-1.59423077934397,5.5773496669396,-10.7224365283864,10.360178350326,-6.91710193695133
0,NA,0.598696221477155,8.64611803411779,-2.15909177502941,4.39934403853891,-4.44012106440004,NA,16.0918437812152,0.66670362067579,-9.0820809811721,0.198814922980276,36.5647379468146,12.6201604612699,9.94484422408955,10.0720697890256,7.32459579671161,-1.64834571425223,NA,3.98364182489712,-2.89706001017132,-14.8445544114265,-1.78211774908168,8.1872100856198,4.43489430908724,-16.2849288906781,13.007042251082,2.93808564499872,7.37480244380876,NA,-7.67738402130857,16.850585425283
0,-18.0876846091659,-1.98484134827044,2.09363193963463,4.48185178071185,-0.663335837358261,5.78757644089588,2.99940150475946,31.7926772033005,1.9046668796703,-1.23258703768478,3.03628070323668,30.3546555081436,1.19791850506429,10.9231474028103,21.1749890812334,-15.466081839227,3.75210627277045,NA,9.77615772755985,-8.61410783507804,10.8710954405229,NA,6.7810945325184,-6.01517464254442,-6.29270521345148,-2.47487101653957,0.845322250773236,-1.88821069103236,-12.5518635330622,3.37421245811005,23.3428037661654
0,-24.9628487783639,15.5053588220462,-15.1267952104678,-0.982923157109042,-4.98871309783318,0.506719979812232,-18.0011547619093,12.240008348341,6.48293689875663,27.0207166183259,-0.712281262566044,-5.48595498334825,-0.993859083115439,2.51622313755982,8.88461804900408,2.85321603654438,NA,NA,-1.26581741812734,5.06326444231702,NA,-7.29958078961117,8.56756731317341,10.6669531546188,11.6736115169366,-0.452399018048212,-7.66777244682745,8.87063023121173,4.98859010406591,-14.3631217401024,-10.1373947197131
0,-19.8414746925991,10.9588274436546,2.78346709082614,-4.65960077572377,0.0513862418732458,-3.04250196776862,-22.6766789261102,26.8820032329639,-2.41078861645524,8.39700478760241,-7.37067339157934,-0.28508714544833,-2.66375104329796,13.0519818586764,15.8352287155991,-2.00062204164362,-2.03159394488222,NA,6.21361709689816,NA,-3.31590187930085,-6.59931593795878,12.8315010539476,2.75504658540204,-10.5451781696969,-3.87770707785312,6.46605034943863,13.1693997372339,-14.1821331308225,-4.70230198312845,14.9123302861215
0,-26.0206725137924,2.18785466202083,1.82679515190206,3.17666589526515,-1.4271043083707,4.80968010880679,NA,34.5344803070137,-15.0661476699333,-3.12842092349992,-7.85152724643686,14.0104090960971,2.79209704269566,13.3387797457376,17.418137795617,-5.74038318292383,-2.53297335983795,NA,3.36104717370063,NA,-2.37179742528986,NA,NA,-2.33868094531599,-1.30741662884763,-4.30826999295422,2.02805593642954,9.68407116848506,5.60053112884671,-10.8955213851645,-0.234238542988166
0,-12.2820901131565,9.27222435177987,7.79287341517109,2.70314497538456,-2.54451640410748,1.08468907317203,NA,3.43813207963626,2.30114014802794,8.9803619235342,8.57223445709155,-0.699562555551019,1.93729105104542,1.14979878850055,1.66775638804379,-1.10164501795826,5.49189023574326,NA,2.47227287862663,-9.59763694984392,0.43510486723369,-7.79125452044063,-3.74553095002168,2.61522249767188,7.63893152395045,3.42569363488532,-6.29766158717681,7.34479118973015,5.72138511373254,5.19136928290359,-21.9614329412259
0,4.28123582160225,-1.59892239381876,-10.0054898896052,5.83934757512093,-2.34513991646634,-7.9227730703221,-32.4371528140246,8.80671594492254,4.84238771783828,-6.02319578913129,3.58126232823466,19.744148812651,8.28516788671504,2.04400472278837,21.4161574032101,9.31252605154093,NA,NA,4.53404645906548,1.58617508734437,-1.49732648065601,NA,2.89677519594066,8.81732509103367,-15.7710230869285,-5.29630606780209,-4.44249454433654,-3.58773874779352,-22.0985761067991,-3.80358501216807,-6.19786597799546
0,13.9065807742076,7.63094220835384,-3.12911310388061,3.00760039699706,4.53297588676014,-10.2252945674706,-5.44509031897495,-1.58217300137908,-1.52406865391858,-17.7180849953538,5.37389001747957,6.70298634603679,12.6339764261363,-1.66587190214639,15.3333750860819,-2.11902194072564,1.79398589965754,NA,5.90173306297265,-4.47984046925002,-9.05562159990561,-10.1427007109944,1.7841570720076,3.1839432060592,3.43619731649778,-4.25407737381222,-0.886487310937284,18.0849500370235,-15.9645372833511,5.1144046797629,-7.75336347974255
0,-3.76950793566903,-7.31893290000017,1.8234033532971,-5.32170099522506,1.00493824315848,-10.145844822366,4.33637883161433,5.81288034176079,-2.77558533385962,-9.13121142152467,0.651138581139136,0.657434237411522,13.3539170812653,8.51144788004515,-0.985009814426476,5.84595449932712,-5.05510511834672,NA,-7.81693339237705,4.17360285465365,-4.9424935737391,-13.7276428298333,-8.39918087277021,12.8839298982776,-13.9625121103071,19.0295450015994,-3.89597725223798,9.35742746022314,-15.94068484173,6.30466502678881,-8.81328167090275
0,-3.5617072748903,10.5120400521144,3.64203673592787,-3.24763290611901,0.847940706651173,3.88028014922713,-28.384312335011,15.3756265773441,7.01290386581312,16.2030475243885,-5.43997152879329,41.2147499669839,6.05499311689401,10.7243739999809,9.96893785430015,3.24493039526214,-7.29711988911926,NA,-7.16986388240113,2.49366332801712,2.00210009604315,-6.56465501780792,10.3100853298409,4.67263942284497,15.5512272122412,9.16177824801224,-6.9144492484663,0.246198135264777,-7.01325400880738,-0.276599027216491,8.10267754301007
0,-28.4425739418664,-6.35351539307646,2.98524939455035,13.3171246167507,1.50147451736854,-3.30843045452141,14.1133642005881,23.5647916749031,5.46247959463436,-9.20334620590474,0.889672056407804,-23.3441804421564,7.3494075630113,15.5385157372219,8.02847224859573,-12.0609094336727,2.17456435349199,NA,-1.93844272060119,-7.13345085266293,-10.2344013723851,-8.0374946095952,0.304381279102373,-4.42025226674703,-16.9835618121974,18.6366709963735,-3.76199353563862,-3.49946464408634,-7.6001865623212,NA,7.2142718659037
0,-26.7822230216514,7.10142053915722,-22.5470506742974,-5.45152673410112,3.88838744594459,4.52531985693815,NA,11.2748821332558,-13.1297454709279,-11.5172314235317,2.62876490326997,-6.16499308725574,4.60545813476475,2.3215515976546,21.5153334327892,-2.13184350309078,7.88304418180098,NA,7.56590691764714,-1.95581739022295,2.06773343387225,-10.4460990449611,3.81036023103545,8.66947431239367,-9.24997413482241,-10.0683689977731,-3.71814214645445,-3.65614668238655,-0.762732667643903,NA,12.5320146598753
0,-28.4288048342391,8.60349426312648,1.24078334528021,9.87401285007418,-7.42255519070104,-3.78793726880646,-23.8611433529287,-8.41943544237721,-4.00106144359749,4.08948549063663,2.51618860930176,14.2849264027862,11.3497617593267,0.36558862464814,13.4875769707122,-9.55931858643611,-2.5034507594065,NA,3.89360836228857,NA,-3.15628554443367,-8.23917841144771,8.13481915715447,-2.38276049795945,2.00098006354825,-8.78216277498019,2.23212590013772,12.1957898451086,NA,2.50816447287498,31.1021731035937
0,-11.6039440446544,5.74704602604028,-0.576115105593701,7.12207403272916,-5.76563673632411,-7.55640753533167,NA,8.89968017433165,9.13915079943354,-24.5423167233929,-6.67199535923108,25.1383724911754,5.27297350480929,14.4086390065568,13.9937262062018,0.962062038784552,-6.1944115296491,NA,2.90516030276559,2.3280022656012,-2.15168374014326,2.66570557535194,22.8121590473732,-0.454357511196974,-18.3308254513065,-7.95674111234315,-5.62467514066856,4.98789569131657,NA,-7.88618142356697,6.84147761820461
0,-18.3016420531462,6.26895161772123,0.201974519334073,-6.00696393930144,-1.38966351425762,9.35250136709431,NA,-10.5575044523347,6.16833648617953,-26.974471437608,7.01290386581312,14.6106474355609,-8.01911366979995,1.12276303419266,2.63452031741083,-4.83069355840827,4.81272103344811,NA,0.644665946568885,NA,-1.60010980574114,-8.20851525279696,1.64606155838033,-8.91647802857216,2.15315715546525,5.25516969829293,3.63467206064226,-5.43190258540396,5.55954941550453,16.4123300464842,-10.9048462522554
0,-40.2362894256375,-17.1354398469355,4.72384034740827,7.26340863838939,1.24987232774166,-9.19306911424288,9.64349841459932,4.38717084871848,-3.08597502521211,-5.66919292204703,2.34279240325252,-12.8998901379811,2.51924441021409,-0.798771979280104,10.286338631241,5.71211272466695,3.09398530556042,NA,4.3871089070276,1.01151165791427,-15.1962566133537,-2.30030778254203,3.69552032952026,8.59905120530884,-16.4922996483386,7.39522717050517,5.7663095248402,11.652303507079,-10.3922993106752,NA,1.23996347469991
0,-20.7777850776622,0.456647010562847,-6.37841592676682,-1.07992188704226,1.2942918711574,0.499791914445169,NA,13.2788439305362,5.19392333282516,-14.3628700374603,6.232474869236,5.24486479176554,-1.1326077775793,1.60571710210084,1.98428748123364,2.74586856725975,2.26164934156147,NA,-8.43813489334299,11.8699841796356,4.86487290576537,-5.2126450576642,-2.70380487894509,-0.172539923556755,-7.08506150257986,-5.2579919993731,-4.5582307986709,12.7005700572517,2.86240942545543,-7.26440957990193,-5.37637317795254
0,-38.8354695544702,9.94536889871829,8.36442353142475,14.7199928232356,1.35002571464118,-9.43793574782443,NA,28.095458571751,-5.56320805283706,-3.93261577162763,-5.51629533932746,-0.100092744519003,7.41922776064852,11.2675714592655,14.2757433962553,2.43971571561381,-6.48202977662185,1.64358890910788,-2.99779645960824,NA,-6.7116590086328,-7.0635875909081,-2.046302763844,-7.90156236265389,-8.36279260053687,-5.46158149491643,-3.89220525174522,2.90907489568825,-13.9640108117115,-8.30621102484352,31.5415985972268
0,-4.52997984412353,0.398667926270903,9.15642277225484,-2.37982002000219,-1.77683724041614,9.64962679037743,23.6791198678023,10.711571129013,-1.07045157313564,-8.06354540365614,-3.76671903879979,-8.57258008966933,1.95381441239751,6.18376148938503,5.07837354847047,8.15337497628468,5.59162371421074,NA,-12.2633357730432,2.62334518698349,0.280105958130036,3.93533393422186,-8.02555133012839,5.60989071880161,-14.7036501034382,20.6302897860781,-3.43939826919284,18.2204788992751,1.63017317443577,3.9045697692858,2.14220185560524
0,-27.0885125408907,10.383372288777,1.81338237843096,17.0760505292217,-13.8791706582494,7.89140810360134,NA,10.4900228206871,6.6015128115826,21.5767904596803,-2.49929510946015,-20.5104927387985,2.61916915037837,13.461383037645,16.6442595966194,-3.52694637966549,-4.08520388558816,NA,-0.19877194024788,2.60072561568111,0.441530401874303,NA,-2.98311970855902,0.118547699879109,16.2461004095235,-1.33427449083408,-5.98131876338006,-7.77838057928029,-10.9481128248722,3.57392633992875,22.6748193120313
0,NA,-11.8801887279736,-3.33546138152765,4.67075440514085,-3.55732886549065,-17.3437290958571,NA,-3.1617889013594,3.22088185922726,-11.2965541751058,3.22368454345889,15.3809444562069,-0.40112617870281,1.20584406366601,29.8391179929128,-4.9942027268674,4.47313282282486,NA,6.94990674703438,3.10531374222998,-11.499576281952,-7.96398453215987,3.83031352330867,-2.14167819382865,-20.7555581548936,-9.18816358911204,-0.266024005085455,3.64032311429766,-6.34437444898072,2.61360296314477,-0.658776594335038
0,-22.2939015246497,6.50136573471899,-3.12636017791594,-4.83007285184975,-11.1840945556306,-0.559575883427883,-20.6436832308837,-4.4796698012414,-4.10377191437943,4.70764549926609,9.40523009556951,24.9852928055916,9.01809693044828,0.843277884941998,11.7624037059877,-12.0597936157542,-4.68035877679813,14.5849095939211,1.40664197697984,NA,-6.30862536872753,-8.59684212780063,-0.145329843128721,-8.10212499003537,-0.918469477871909,-0.564019498268053,-20.1512415120761,11.9091285356905,-12.2312086942308,1.60514288128513,-9.82693758087869
0,-3.50564607120408,9.60001381301201,-1.86155530438225,11.4087745677724,5.29122557198383,17.0198964255311,NA,-0.298149047768334,-0.695914037359373,23.8276077783235,-3.73182695012261,-5.0518004338104,-7.96762181305641,11.9768867542257,19.1330034158335,-6.56802363645485,4.68177718211518,NA,2.06084581794086,-8.90968363189441,2.18058245585075,-2.50048579846242,9.90427836752794,11.5627396517025,-7.71840426364388,-7.3343052134851,-6.46461663862355,23.9504843721753,-4.48096133523342,-1.02617726629637,11.2389140208196
0,-0.955469540754109,2.82282305657989,5.33828055367562,0.294595536144179,-2.80657890430024,0.0908352778210855,14.8653654299034,-10.0991979415816,7.9110625865622,-9.38636339611439,12.0756213023885,8.60315083224256,9.28323736377808,-0.746857071260621,4.64415611955486,14.3823178515029,-5.08083062411998,14.7562230499523,4.03748527977557,9.53987005307096,-8.54524847608776,-0.0644634871047742,2.05615466546465,16.9306346426944,-0.373425806015845,-0.96362225116809,2.45696164858754,5.41723715074849,-14.0927895997258,NA,-3.78194036880488
0,-29.6244687257427,-0.526636448323345,-0.513488590333864,-0.672486221566714,-6.66360512923669,-5.73408661757611,-28.1493025651065,5.19508627887123,5.99854560216197,-12.9270458680956,8.67122048730008,-23.1787686724844,0.424473733012732,10.4218579972678,15.5826935896258,-14.9993272666409,5.35024348058057,NA,6.94737908466493,3.10566503381988,-3.69267621269201,-1.58732046767881,6.87458522400085,-7.48285454407535,-29.2872605124363,-2.84788763273464,-4.73757074896321,-2.07961877714895,-8.99913374531637,9.49079259073692,0.467679248910997
0,8.30373957513177,2.5417909604474,-3.97201348047641,-3.68338610303883,1.20128664838333,4.99328819246058,-39.5168350471738,4.99616925932617,-2.84839046385463,-3.76625907811213,4.74540815959762,2.12298829530106,2.44136437462213,7.85617593743967,9.49462340248428,3.46849395452183,5.33072156949572,NA,-3.98613897041722,2.8052250089639,-0.292317387536841,-1.53830910073577,-6.33227882866084,-1.43310778430397,-5.70255657629407,-3.73962209010298,-5.65549405057493,3.13510340410576,-9.03277157352598,-3.66759891462888,-5.41495928358911
0,14.505340455489,5.03715122163608,6.96731323856712,4.78543527112527,6.0052066321872,-2.36508352905459,-32.8748700384398,13.6452595096935,2.94945600005094,-1.7657715664002,10.3889557062098,7.1139864006294,10.4414768907253,10.9231474028103,9.65559498467292,9.96718455140427,-3.72585358229176,NA,-5.48255374268454,-4.75203786759003,NA,-2.34930033059707,16.5690487752398,6.6805377250391,-26.3580263017257,4.40431427201045,-3.08235797715579,15.1089230127511,6.21903333361438,26.1994263646139,24.3935183253506
0,-17.7698508225746,5.94209375860203,7.96263519559854,0.444552198616776,9.07584278823167,20.5039070781681,-44.5694675864587,16.8821890583422,11.62986846149,21.869733225883,-9.52946450646672,-2.17407178403943,0.793116997389404,9.43090806900122,11.7143952234633,-14.4908073233344,-7.12876415051203,NA,-4.54258043968258,7.53975312063697,2.51859299302591,-2.70193703980902,-0.54890593202046,13.0816882031418,10.3343702131821,-7.21742567649002,-2.27932398799489,-2.20095574039608,3.38635910370702,-1.04619213422906,20.4068644694675
0,-8.31783382684333,2.67145013319426,2.2123274300733,-6.20640971092877,3.67871581345254,7.91056219161857,NA,13.4677501544903,6.23351294425487,0.323141971439114,11.6956102253211,-3.74362157988229,-0.591299771093531,-0.285603732454874,9.30273611673729,-12.0625529868907,4.09635281214179,NA,-3.57345127546674,6.83526964296463,-2.25365075699646,-9.88013102727938,-1.55148761228997,-0.27549941665697,-1.4033614808336,-1.71707606694105,2.12681053839319,-1.27783138006866,-1.69868044918017,9.37887622671025,-5.18337584205691
0,-14.1190239094273,-2.8876811908827,-0.546445772705937,0.640472860290231,3.52494358288439,-2.48320260380797,NA,-3.93930031352255,0.39362905814906,-7.15933792460851,6.64342701242697,15.9673484081302,2.97400588879208,-2.46434913191192,9.69454108531885,0.32433488360806,3.79614561262645,30.8128859918124,5.8593599577265,1.82156586866563,-9.94695179545591,7.92037248041214,-4.13983529617468,6.62939813368625,-16.4649364898656,25.4277673651809,-7.81172479032388,6.62721698508825,-7.17906433323703,8.49581406663228,15.80539390074
0,-34.9843531265051,15.822956148221,-6.51258965264751,9.59329135453616,-11.4624495686495,8.08802594471312,-14.2749595762661,-0.198329664085037,-3.66691904303246,17.2185355216792,-3.64994164634666,12.8194148387566,10.9719346441922,-0.289224077838313,16.2864524182126,-17.3832403077857,-5.09185502269575,NA,4.03414093873542,-6.7116590086328,5.35399346612908,-6.23009952806542,7.57356391458117,-9.66149227124444,6.23808091851831,-1.78805953785712,3.26235695337093,7.99093068275763,-8.86386317639962,7.75590724419861,25.4078885667186
0,-20.2331941872191,9.47439058168916,-2.5098827827583,3.66760652653396,1.57536414210182,0.372237818911657,NA,-0.395103263737454,9.8918494686243,-4.99847498691466,-5.17526854861887,-11.6911041992421,10.2540047789719,12.7329488818823,18.5794432946836,-1.4337269823335,-3.26101867444301,NA,4.4181693122252,4.90484464697084,-13.756564786323,2.57275191487516,6.10951455377055,15.9329781751171,-11.2386412142977,-5.75672867840343,-3.29714946976914,0.827349887148515,-12.4107863378026,-1.34184412411701,22.0655232399975
0,5.56812696480188,7.64364518001767,12.9985846087907,-3.1643852291039,-0.484411304374206,8.75798477122324,23.0229008691659,1.60875398145332,9.4719448722164,0.678824613693934,4.63584223766995,15.7100083577074,6.56680008353288,10.1107469484366,16.4153940522445,9.2269520035901,5.56071463640664,NA,-4.2341641236894,-3.99723632817403,-0.982258493431715,2.80829024654469,-9.36485922296357,5.47892685132297,-4.80720152975951,14.9170318796658,0.128013239192555,10.1868752531834,-4.05801902190555,4.14726519909186,28.5861476673302
0,-27.5805492064765,12.4206480236834,-14.9200604366044,0.426141979340599,-4.39552398298472,17.0812891962123,-38.7462332543844,-6.72467180474595,7.77439617329928,26.4094045771042,2.23575732647794,1.88212121106849,-9.96094408744368,2.75358742851756,16.6688353201318,-20.2014305886877,-6.93184252967164,NA,-2.13449029677295,-4.17818532247188,-0.0270285173941716,-4.81249904628834,1.67133543304588,-10.1560868659896,9.47836390837267,-13.559277763687,-3.38193169615151,1.72392315883295,-6.13239525607462,3.91043603423898,23.4561218637897
0,-17.4838113906982,6.94229463630884,13.7771830191532,-2.02119439797021,2.67365940251857,-6.8623590120676,-14.0307310983773,6.17456079721853,5.31969226068925,19.4456323926989,3.68367818805734,-1.06234062283629,-4.14936031006192,16.9436962570182,13.9303677742966,5.29232762190897,4.23264366065777,15.1014131573442,-4.93711889706646,6.91358808740762,-6.30810564994729,NA,-3.58937451393106,-2.57106168620648,-24.6639918244578,3.8563787069551,-2.78730191931093,13.2421435007037,-5.51599339031526,3.73206894199635,NA
